name,item_id,original_price,price,discount,rating,review,location,seller_name,seller_id,item_sold,item_url,image_url
"MSI Summit E14 A11SCS 11th Gen i7-1185G7 1.2 to 4.8GHz, 16GB, 1TB SSD, GTX 1650Ti 4GB Graphics, Win10H, 14 FHD Laptop",232350631,173000.0,163099.0,,0.0,0,,JANANI COMPUTERS (CTG),1043982,0,//www.daraz.com.bd/products/msi-summit-e14-a11scs-11th-gen-i7-1185g7-12-to-48ghz-16gb-1tb-ssd-gtx-1650ti-4gb-graphics-win10h-14-fhd-laptop-i232350631.html,https://static-01.daraz.com.bd/p/f24f9c235fca19d319b3848278239bb7.jpg
"MSI Modern 14 B11MOU 11th Gen i3-1115G4 3 to 4.1GHz, 8GB, 512GB SSD, 14 FHD Laptop",232161048,60000.0,57299.0,,0.0,0,,JANANI COMPUTERS (CTG),1043982,0,//www.daraz.com.bd/products/msi-modern-14-b11mou-11th-gen-i3-1115g4-3-to-41ghz-8gb-512gb-ssd-14-fhd-laptop-i232161048.html,https://static-01.daraz.com.bd/p/c180d9492c84377cf1e174bdd44e3cee.jpg
Avita Liber 8th Gen Intel Core i5 8250U Purple Notebook - NS13A2BD001P,154320197,-1.0,73779.0,,0.0,0,,B-Trac Technologies Ltd.,700507230020,0,//www.daraz.com.bd/products/avita-liber-8th-gen-intel-core-i5-8250u-ns13a2bd001p-i154320197.html,https://static-01.daraz.com.bd/p/d981c9567f17deb087b0d121a962f1a8.jpg
ASUS TUF Gaming A15 FA506NF-HN042W Ryzen 5-7535HS 8GB RAM 512GB SSD RTX2050 4GB GFX 15.6 Inch 144Hz Gaming Laptop,390060652,108200.0,104500.0,,0.0,0,,I-CROWN,700507341076,0,//www.daraz.com.bd/products/asus-tuf-gaming-a15-fa506nf-hn042w-ryzen-5-7535hs-8gb-ram-512gb-ssd-rtx2050-4gb-gfx-156-inch-144hz-gaming-laptop-i390060652.html,https://static-01.daraz.com.bd/p/827fd4e1a7e544a8e2ecda1c072c6211.png
HP 250 G9 Intel Core i3 12th Gen 8GB RAM 512GB SSD 15.6 Inch FHD Display Laptop,376078275,-1.0,61000.0,,0.0,0,,Tech Source,700513359360,0,//www.daraz.com.bd/products/hp-250-g9-intel-core-i3-12th-gen-8gb-ram-512gb-ssd-156-inch-fhd-display-laptop-i376078275.html,https://static-01.daraz.com.bd/p/c44169c9d64772be51c4a6795334b78b.jpg
HP 250 G9 Intel Core i5 12th Gen 8GB DDR4 RAM 512GB SSD 15.6 Inch FHD IPS Display Laptop,373820807,-1.0,82000.0,,0.0,0,,Tech Source,700513359360,0,//www.daraz.com.bd/products/hp-250-g9-intel-core-i5-12th-gen-8gb-ddr4-ram-512gb-ssd-156-inch-fhd-ips-display-laptop-i373820807.html,https://static-01.daraz.com.bd/p/afc0d7736e530e2f4e2a02ff9be84db0.jpg
"HP 15s-fq5342TU (9T0Y8PA) Intel Core i5-1235U 12th Generation, 8GB RAM, 512GB SSD, Windows 11, 15.6 inch FHD Silver Laptop",364374701,75000.0,72200.0,,0.0,0,,BD SALE CTG,700539351781,0,//www.daraz.com.bd/products/hp-15s-fq5342tu-9t0y8pa-intel-core-i5-1235u-12th-generation-8gb-ram-512gb-ssd-windows-11-156-inch-fhd-silver-laptop-i364374701.html,https://static-01.daraz.com.bd/p/0ff30751b3181909c0368c6ebfb8347a.png
ASUS VivoBook D415DA-BV981W AMD Ryzen 3-3250U 4GB RAM 1TB HDD 14 Inch Laptop,355270408,59500.0,48400.0,,0.0,0,,I-CROWN,700507341076,0,//www.daraz.com.bd/products/asus-vivobook-d415da-bv981w-amd-ryzen-3-3250u-4gb-ram-1tb-hdd-14-inch-laptop-i355270408.html,https://static-01.daraz.com.bd/p/16695bdbc47930710c4a705051aa32c5.png
ASUS Vivobook 15 X1502ZA-BQ014W 12th Gen Intel Core i5-1235U 8GB RAM 512GB SSD 15.6 Inch FHD  Laptop,351351060,94370.0,88890.0,,0.0,0,,I-CROWN,700507341076,0,//www.daraz.com.bd/products/asus-vivobook-15-x1502za-bq014w-12th-gen-intel-core-i5-1235u-8gb-ram-512gb-ssd-156-inch-fhd-laptop-i351351060.html,https://static-01.daraz.com.bd/p/74e437ddd5704e62ba6783cdb561eea0.jpg
"HP 15-fd0024TX Intel i5 13th Gen 1335U 1.3 to 4.6 GHz, 8GB, 512GB SSD, Win11 Laptop",349157156,105000.0,100700.0,,0.0,0,,MS Royal Select,700534707572,0,//www.daraz.com.bd/products/hp-15-fd0024tx-intel-i5-13th-gen-1335u-13-to-46-ghz-8gb-512gb-ssd-win11-laptop-i349157156.html,https://static-01.daraz.com.bd/p/68baff338ea9491ba6da2da281001119.png
"HP VICTUS 15-FB1013 AMD Ryzen 5 7535HS 8GB RAM 512GB SSD 4GB RTX2050 15.6"" FHD IPS Gaming Laptop",347824374,91500.0,87500.0,,0.0,0,,BD Sales,700507764232,0,//www.daraz.com.bd/products/hp-victus-15-fb1013-amd-ryzen-5-7535hs-8gb-ram-512gb-ssd-4gb-rtx2050-156-fhd-ips-gaming-laptop-i347824374.html,https://static-01.daraz.com.bd/p/0e9abd9248ee09fdbcf810d2027e824f.png
ASUS M515DA-BR1597W AMD Ryzen 3-3250U 4GB RAM 1TB HDD 15.6 Inch Laptop,344955668,59990.0,48350.0,,0.0,0,,JANANI COMPUTERS (CTG),1043982,0,//www.daraz.com.bd/products/asus-m515da-br1597w-amd-ryzen-3-3250u-4gb-ram-1tb-hdd-156-inch-laptop-i344955668.html,https://static-01.daraz.com.bd/p/26253affc524c7f0a7c27cbaf39f25bc.jpg
ASUS Vivobook 14 X1402ZA-EB624W 12th Gen Intel Core i3-1220P 8GB RAM 512GB SSD 14 Inch FHD Laptop,342608172,75500.0,68990.0,,0.0,0,,BD Sales,700507764232,0,//www.daraz.com.bd/products/asus-vivobook-14-x1402za-eb624w-12th-gen-intel-core-i3-1220p-8gb-ram-512gb-ssd-14-inch-fhd-laptop-i342608172.html,https://static-01.daraz.com.bd/p/de4a83b1216305f4dd61bd9811dcd1f6.jpg
"Infinix InBook Y2 Plus 11th Gen i5-1155G7 2.5 To 4.5GHz, 8GB, 512GB SSD, Win 11, 15.6 Inch FHD Laptop",336998657,63300.0,60600.0,,0.0,0,,MS Royal Select,700534707572,0,//www.daraz.com.bd/products/infinix-inbook-y2-plus-11th-gen-i5-1155g7-25-to-45ghz-8gb-512gb-ssd-win-11-156-inch-fhd-laptop-i336998657.html,https://static-01.daraz.com.bd/p/fb1655d1d56638ed61d4a467e4797b64.png
"HP 250 G10 13th Gen Core i3-1315U 3.3 to 4.5GHz, 8GB RAM, 512GB SSD, 15.6 Inch FHD Laptop",327351144,64700.0,60400.0,,0.0,0,,BD Sales,700507764232,0,//www.daraz.com.bd/products/hp-250-g10-13th-gen-core-i3-1315u-33-to-45ghz-8gb-ram-512gb-ssd-156-inch-fhd-laptop-i327351144.html,https://static-01.daraz.com.bd/p/8d1292c2e5bb9f84c1b623f9c35a6856.png
"Latitude 15 3520 11th Generation i5-1135G7 2.4 to 4.2GHz, 8GB, 256GB SSD, 15.6 Inch HD Laptop",326807896,75200.0,71800.0,,0.0,0,,MS Royal Select,700534707572,0,//www.daraz.com.bd/products/latitude-15-3520-11th-generation-i5-1135g7-24-to-42ghz-8gb-256gb-ssd-156-inch-hd-laptop-i326807896.html,https://static-01.daraz.com.bd/p/bc2111e8ea95ce200a6a8ce226d7b387.png
"Acer Aspire 7 A715-76G-57W7 (NH.QMFSI.003) 12th Gen i5-12450H 3.3 to 4.4 GHz, 8GB, 512GB SSD, RTX3050 4GB, WIN 11, 15.6 Inch FHD Gaming Laptop",323076232,102000.0,98000.0,,0.0,0,,JANANI COMPUTERS (CTG),1043982,0,//www.daraz.com.bd/products/acer-aspire-7-a715-76g-57w7-nhqmfsi003-12th-gen-i5-12450h-33-to-44-ghz-8gb-512gb-ssd-rtx3050-4gb-win-11-156-inch-fhd-gaming-laptop-i323076232.html,https://static-01.daraz.com.bd/p/a9995e864e0cd85840c7545ba57e2691.png
HP ProBook 440 G9 12th Gen Intel Core i5 8GB RAM 512GB SSD 2GB Graphics 14 Inch FHD Display Silver Laptop,322028011,110000.0,94999.0,,0.0,0,,Intimacy Computer & Solutions,700518771541,0,//www.daraz.com.bd/products/hp-probook-440-g9-12th-gen-intel-core-i5-8gb-ram-512gb-ssd-2gb-graphics-14-inch-fhd-display-silver-laptop-i322028011.html,https://static-01.daraz.com.bd/p/f6d97db418ce3ddc6a43d0f12f7da279.jpg
"MSI Modern 14 C13M 13th Gen Core i5-1335U 3.4 to 4.6 GHz, 16GB RAM, 512GB SSD, Win 11, 14 FHD Laptop",316332739,99500.0,92529.0,,0.0,0,,JANANI COMPUTERS (CTG),1043982,0,//www.daraz.com.bd/products/msi-modern-14-c13m-13th-gen-core-i5-1335u-34-to-46-ghz-16gb-ram-512gb-ssd-win-11-14-fhd-laptop-i316332739.html,https://static-01.daraz.com.bd/p/1382366a28c84b39a9ae9e2541b2c239.png
"Lenovo ThinkPad E14 11th Gen Core i3-1115G4 3 to 4.1GHz, 4GB, 512GB SSD, UHD Graphics, 14 Inch FHD Laptop (20TBS2W000-3Y)",311966235,69200.0,65500.0,,0.0,0,,MS Royal Select,700534707572,0,//www.daraz.com.bd/products/lenovo-thinkpad-e14-11th-gen-core-i3-1115g4-3-to-41ghz-4gb-512gb-ssd-uhd-graphics-14-inch-fhd-laptop-20tbs2w000-3y-i311966235.html,https://static-01.daraz.com.bd/p/1ed2a7824be1fddfb32d205dfec16ffa.png
"Dell Vostro 14 3400 11th Gen i3-1115G4 3 to 4.1GHz, 8GB, 1TB HDD, 14 Inch HD Laptop",308553662,51000.0,49499.0,,0.0,0,,BD Sales,700507764232,0,//www.daraz.com.bd/products/dell-vostro-14-3400-11th-gen-i3-1115g4-3-to-41ghz-8gb-1tb-hdd-14-inch-hd-laptop-i308553662.html,https://static-01.daraz.com.bd/p/b18c59eb72dcc799b63754482cd303fa.jpg
"HP 15s-fq5786TU Intel 12th Gen Core i3-1215U-1.2 To 4.4GHz, 8GB, 512GB, UHD, Windows 11,15.6 Inch FHD Laptop",300405899,70000.0,65399.0,,0.0,0,,MS Royal Select,700534707572,0,//www.daraz.com.bd/products/hp-15s-fq5786tu-intel-12th-gen-core-i3-1215u-12-to-44ghz-8gb-512gb-uhd-windows-11156-inch-fhd-laptop-i300405899.html,https://static-01.daraz.com.bd/p/b9920f833accd32fa6b633710060bf58.jpg
"Toshiba Satellite Pro C40-G-13E DynaBook 10th Gen i5-10210U 1.6 to 4.2GHz, 8GB, 256GB SSD, Win 11 Home, 14 HD Laptop",273159687,59000.0,55500.0,,0.0,0,,JANANI COMPUTERS (CTG),1043982,0,//www.daraz.com.bd/products/toshiba-satellite-pro-c40-g-13e-dynabook-10th-gen-i5-10210u-16-to-42ghz-8gb-256gb-ssd-win-11-home-14-hd-laptop-i273159687.html,https://static-01.daraz.com.bd/p/d1be5f9462ff6b573dfbf9a3f5e0be8f.png
Lenovo IdeaPad Gaming 3i 15IHU6 Core-i7 11th Gen Laptop - 16GB RAM - 256GB SSD + 1TB HDD - GeForce GTX 1650 4GB GDDR6 Graphics - 15.6-Inch Display #82K100WFIN-3Y,269208631,147900.0,144950.0,,0.0,0,,LENOVO,700510095116,0,//www.daraz.com.bd/products/lenovo-ideapad-3i-15ihu6-core-i7-11th-16gb-ram-256gb-ssd-1tb-hdd-geforce-gtx-1650-4gb-gddr6-156-82k100wfin-3y-i269208631.html,https://static-01.daraz.com.bd/p/082e71e9311fb7c3957efdf20b10e573.jpg
"Acer Extensa 15 EX215-54-596B 11th Gen i5-1135G7 2.4 to 4.2GHz, 8GB, 1TB, 15.6 FHD Laptop",239836702,68000.0,64299.0,,0.0,0,,JANANI COMPUTERS (CTG),1043982,0,//www.daraz.com.bd/products/acer-extensa-15-ex215-54-596b-11th-gen-i5-1135g7-24-to-42ghz-8gb-1tb-156-fhd-laptop-i239836702.html,https://static-01.daraz.com.bd/p/de09cef260edc89065cd3067238158bc.jpg
"Lenovo Yoga Slim 7i Carbon #82EV006JIN# 11th Gen Core i7-1165G7 2.8 to 4.7GHz, 16GB, 1TB SSD, Win10 13.3 Inch Laptop",216234503,148000.0,142200.0,,0.0,0,,JANANI COMPUTERS (CTG),1043982,0,//www.daraz.com.bd/products/lenovo-yoga-slim-7i-carbon-82ev006jin-11th-gen-core-i7-1165g7-28-to-47ghz-16gb-1tb-ssd-win10-133-inch-laptop-i216234503.html,https://static-01.daraz.com.bd/p/b80e1970e2144f8884e01a6b994a133e.jpg
ASUS VivoBook D415DA-BV981W AMD Ryzen 3-3250U 4GB RAM 1TB HDD 14 Inch Laptop,355275221,49900.0,48450.0,,0.0,0,,BD Sales,700507764232,0,//www.daraz.com.bd/products/asus-vivobook-d415da-bv981w-amd-ryzen-3-3250u-4gb-ram-1tb-hdd-14-inch-laptop-i355275221.html,https://static-01.daraz.com.bd/p/16695bdbc47930710c4a705051aa32c5.png
"Dell Latitude 3440 13th Gen Core i7-1355U 1.7 to 5GHz, 8GB, 512GB SSD, 14Inch FHD Laptop",350833065,155000.0,151400.0,,0.0,0,,BD Sales,700507764232,0,//www.daraz.com.bd/products/dell-latitude-3440-13th-gen-core-i7-1355u-17-to-5ghz-8gb-512gb-ssd-14inch-fhd-laptop-i350833065.html,https://static-01.daraz.com.bd/p/c886ae709bd6cb4d211eb54836d8391a.png
"HP Pavilion 15-eg3041TX 13th Gen i5-1335U 1.3 to 4.6 GHz, 8GB, 512GB SSD, Win 11, 15.6 Inch FHD Laptop",348910695,115000.0,111999.0,,0.0,0,,JANANI COMPUTERS (CTG),1043982,0,//www.daraz.com.bd/products/hp-pavilion-15-eg3041tx-13th-gen-i5-1335u-13-to-46-ghz-8gb-512gb-ssd-win-11-156-inch-fhd-laptop-i348910695.html,https://static-01.daraz.com.bd/p/269877e202ae1126dba7e7adaf9a0eba.png
ASUS Vivobook 14 X1400EA-EB1582W 11TH Gen Core i3-1115G4 8GB RAM 512GB SSD 14 Inch Laptop,347961527,75899.0,70899.0,,0.0,0,,I-CROWN,700507341076,0,//www.daraz.com.bd/products/asus-vivobook-14-x1400ea-eb1582w-11th-gen-core-i3-1115g4-8gb-ram-512gb-ssd-14-inch-laptop-i347961527.html,https://static-01.daraz.com.bd/p/4fc4093dc359fc1b9d2150a978b29bc1.png
ASUS TUF Gaming F15 FX506HE-HN018W 11th Gen Intel Core I7-11800H 8GB RAM 512GB SSD RTX3050TI GFX Gaming Laptop,347806789,149200.0,146570.0,,0.0,0,,I-CROWN,700507341076,0,//www.daraz.com.bd/products/asus-tuf-gaming-f15-fx506he-hn018w-11th-gen-intel-core-i7-11800h-8gb-ram-512gb-ssd-rtx3050ti-gfx-gaming-laptop-i347806789.html,https://static-01.daraz.com.bd/p/065ebbdbb0e8b4c67ea0aeadaf9799c6.png
"Chuwi GemiBook XPro 14.1 Inch N100 3.4GHz, 8GB, 256GB, Win11 Laptop",336004312,42000.0,35199.0,,0.0,0,,BD Sales,700507764232,0,//www.daraz.com.bd/products/chuwi-gemibook-xpro-141-inch-n100-34ghz-8gb-256gb-win11-laptop-i336004312.html,https://static-01.daraz.com.bd/p/6c7c7362a1af7201a5de799d83a18d84.png
HP Spectre x360 14-ef2013dx Intel Core i7 13th Gen 16GB RAM 512GB SSD 13.5″ Multi-Touch WUXGA Display Laptop,326038536,245000.0,184999.0,,0.0,0,,Intimacy Computer & Solutions,700518771541,0,//www.daraz.com.bd/products/hp-spectre-x360-14-ef2013dx-intel-core-i7-13th-gen-16gb-ram-512gb-ssd-135-multi-touch-wuxga-display-laptop-i326038536.html,https://static-01.daraz.com.bd/p/96ef0837041fa58fedf683b0d885f70b.jpg
"Acer Aspire 3 A315-59-50J9 (NX.K6USI.002) 12th Gen i5-1235U 3.3 to 4.4GHz, 8GB, 512GB SSD, 15.6 Inch FHD Laptop",322918596,78000.0,74800.0,,0.0,0,,JANANI COMPUTERS (CTG),1043982,0,//www.daraz.com.bd/products/acer-aspire-3-a315-59-50j9-nxk6usi002-12th-gen-i5-1235u-33-to-44ghz-8gb-512gb-ssd-156-inch-fhd-laptop-i322918596.html,https://static-01.daraz.com.bd/p/9186ae3b5117516c9c67bef9b8bd3a29.png
"Xiaomi RedmiBook 15 11th Gen Core i3-1115G4 3.1 to 4.7 GHz, 8GB RAM, 256GB SSD, 15.6 Inch FHD Laptop",313721754,53000.0,51420.0,,0.0,0,,MS Royal Select,700534707572,0,//www.daraz.com.bd/products/xiaomi-redmibook-15-11th-gen-core-i3-1115g4-31-to-47-ghz-8gb-ram-256gb-ssd-156-inch-fhd-laptop-i313721754.html,https://static-01.daraz.com.bd/p/42aa4cfae253ce458a0aab1a2c0500e7.jpg
"Toshiba DynaBook  Pro C40-G-11I 10th Gen i3-10110U 2.1 to 4.1GHz, 8GB, 256GB SSD, 14"" HD Laptop",313718292,48000.0,45999.0,,0.0,0,,BD SALE CTG,700539351781,0,//www.daraz.com.bd/products/toshiba-dynabook-pro-c40-g-11i-10th-gen-i3-10110u-21-to-41ghz-8gb-256gb-ssd-14-hd-laptop-i313718292.html,https://static-01.daraz.com.bd/p/38eb6b0c4f6ac5b342c8529c946d0566.png
"Gigabyte AORUS 5 MB i7-10750H 2.6 to 5GHz, 16GB, 512GB SSD, GTX 1650 Ti DDR6 4GB, 1‎5.6"" FHD IPS AG Laptop",299699988,131000.0,128150.0,,0.0,0,,MS Royal Select,700534707572,0,//www.daraz.com.bd/products/gigabyte-aorus-5-mb-i7-10750h-26-to-5ghz-16gb-512gb-ssd-gtx-1650-ti-ddr6-4gb-156-fhd-ips-ag-laptop-i299699988.html,https://static-01.daraz.com.bd/p/9e0a4b46ca42a2563de3303616eb5653.jpg
"Lenovo Yoga Slim 7 Carbon 14ACN6 Ryzen 7 5800U MX450 2GB Graphics 14"" 2.8K OLED Display Laptop",279950227,194000.0,183000.0,,0.0,0,,Intimacy Computer & Solutions,700518771541,0,//www.daraz.com.bd/products/lenovo-yoga-slim-7-carbon-14acn6-ryzen-7-5800u-mx450-2gb-graphics-14-28k-oled-display-laptop-i279950227.html,https://static-01.daraz.com.bd/p/16a7cfa2ddb6f9ffed9d1805042290e9.jpg
"Dell Vostro 14 3430 13th Gen Core i3-1305U 1.6 to 4.5GHz, 8GB, 512GB SSD, UHD Graphics, 14"" FHD Laptop",350634080,77000.0,74300.0,,0.0,0,,I-CROWN,700507341076,0,//www.daraz.com.bd/products/dell-vostro-14-3430-13th-gen-core-i3-1305u-16-to-45ghz-8gb-512gb-ssd-uhd-graphics-14-fhd-laptop-i350634080.html,https://static-01.daraz.com.bd/p/02e2bb2cc5a1409282f997abfcef079c.png
ASUS TUF Gaming F15 FX507ZC4-HN081W Core-i5 12th Gen Gaming Laptop,349332806,137575.0,127990.0,,0.0,0,,MS Royal Select,700534707572,0,//www.daraz.com.bd/products/asus-tuf-gaming-f15-fx507zc4-hn081w-core-i5-12th-gen-gaming-laptop-i349332806.html,https://static-01.daraz.com.bd/p/5ee4d0c97ab55f5a790bb26ef3c2ad31.jpg
"HP Victus 15-FB1013 AMD Ryzen 5 7535HS 8GB RAM 512GB SSD 4GB RTX2050 15.6"" FHD IPS Gaming Laptop",347831319,105000.0,95300.0,,0.0,0,,MS Royal Select,700534707572,0,//www.daraz.com.bd/products/hp-victus-15-fb1013-amd-ryzen-5-7535hs-8gb-ram-512gb-ssd-4gb-rtx2050-156-fhd-ips-gaming-laptop-i347831319.html,https://static-01.daraz.com.bd/p/0e9abd9248ee09fdbcf810d2027e824f.png
ASUS Vivobook 14 X1402ZA-EB624W 12th Gen Intel Core i3-1220P 8GB RAM 512GB SSD 14 Inch FHD Laptop,340804327,74450.0,69200.0,,0.0,0,,BD SALE CTG,700539351781,0,//www.daraz.com.bd/products/asus-vivobook-14-x1402za-eb624w-12th-gen-intel-core-i3-1220p-8gb-ram-512gb-ssd-14-inch-fhd-laptop-i340804327.html,https://static-01.daraz.com.bd/p/3424b4e6c01af4ebff220b8fd6e0db24.jpg
Dell Vostro 3520  Intel Core i7 12th Gen 8GB RAM 512GB SSD NVIDIA GeForce MX550 2GB Graphics 15.6 Inch FHD Laptop,322905863,125000.0,117999.0,,0.0,0,,Intimacy Computer & Solutions,700518771541,0,//www.daraz.com.bd/products/dell-vostro-3520-intel-core-i7-12th-gen-8gb-ram-512gb-ssd-nvidia-geforce-mx550-2gb-graphics-156-inch-fhd-laptop-i322905863.html,https://static-01.daraz.com.bd/p/a1ef4968197c39cedead6993ea47daf2.jpg
"Lenovo Yoga Slim 7i 11th Gen Core i7-1165G7 2.8 to 4.7GHz, 16GB, 1TB SSD, Iris Graphics, Win 11 Home, 13.3 Inch WQXGA Laptop (82EV00AFIN-3Y)",313281070,193000.0,184000.0,,0.0,0,,MS Royal Select,700534707572,0,//www.daraz.com.bd/products/lenovo-yoga-slim-7i-11th-gen-core-i7-1165g7-28-to-47ghz-16gb-1tb-ssd-iris-graphics-win-11-home-133-inch-wqxga-laptop-82ev00afin-3y-i313281070.html,https://static-01.daraz.com.bd/p/e7cce5a8020f4ee7e7105d105fb571aa.png
"Lenovo ThinkPad E14 (20TBS6VA00-3Y) 11th Gen Core i5-1135G7 2.4 to 4.2GHz, 8GB, 512GB SSD, 14 Inch FHD Laptop",311980505,107000.0,100999.0,,0.0,0,,JANANI COMPUTERS (CTG),1043982,0,//www.daraz.com.bd/products/lenovo-thinkpad-e14-20tbs6va00-3y-11th-gen-core-i5-1135g7-24-to-42ghz-8gb-512gb-ssd-14-inch-fhd-laptop-i311980505.html,https://static-01.daraz.com.bd/p/3f09b3923a0f59ecfc16eab5bd4cbb8f.png
"HP 15s-fq5620TU #7K1K5PA# 12th Gen Core i5-1235U 1.3 to 4.4GHz, 8GB, 512GB SSD, Win 11, 15.6 Inch IPS FHD Laptop",304835367,88000.0,85400.0,,0.0,0,,BD Sales,700507764232,0,//www.daraz.com.bd/products/hp-15s-fq5620tu-7k1k5pa-12th-gen-core-i5-1235u-13-to-44ghz-8gb-512gb-ssd-win-11-156-inch-ips-fhd-laptop-i304835367.html,https://static-01.daraz.com.bd/p/9633655ca8d4ceb96845981dc7a42f40.jpg
Asus VivoBook 15 X515JA-BQ3553W Intel Core i5-1035G1 8GB RAM 1TB HDD 15.6 Inch FHD Laptop,289850124,68800.0,66450.0,,0.0,0,,JANANI COMPUTERS (CTG),1043982,0,//www.daraz.com.bd/products/asus-vivobook-15-x515ja-bq3553w-intel-core-i5-1035g1-8gb-ram-1tb-hdd-156-inch-fhd-laptop-i289850124.html,https://static-01.daraz.com.bd/p/d75ac8bdbd181ccbe386c767db04a996.jpg
"Lenovo Legion 5 Pro (82JQ00RYIN-3Y) Ryzen 7 5800H 3.2 to 4.4GHz, 16GB, 1TB SSD, GTX 3060 6GB, Win11H,16Inch WQXGA Gaming Laptop",281172780,221000.0,212699.0,,0.0,0,,JANANI COMPUTERS (CTG),1043982,0,//www.daraz.com.bd/products/lenovo-legion-5-pro-82jq00ryin-3y-ryzen-7-5800h-32-to-44ghz-16gb-1tb-ssd-gtx-3060-6gb-win11h16inch-wqxga-gaming-laptop-i281172780.html,https://static-01.daraz.com.bd/p/8aafc7dd095365d7a477e59b12fa4ffd.jpg
"Acer TravelMate TMP214-53 Core i7 11th Gen 512GB SSD 14"" FHD Laptop",276746283,102000.0,86999.0,,0.0,0,,Intimacy Computer & Solutions,700518771541,0,//www.daraz.com.bd/products/acer-travelmate-tmp214-53-core-i7-11th-gen-512gb-ssd-14-fhd-laptop-i276746283.html,https://static-01.daraz.com.bd/p/76df447e4e65b313bdd4850ad7e8b31a.jpg
"Dell Inspiron 15 3510 Celeron N4020 1.1 to 2.8GHz, 4GB, 1TB HDD, W10H, 15.6"" HD Laptop",274486342,47000.0,42500.0,,0.0,0,,I-CROWN,700507341076,0,//www.daraz.com.bd/products/dell-inspiron-15-3510-celeron-n4020-11-to-28ghz-4gb-1tb-hdd-w10h-156-hd-laptop-i274486342.html,https://static-01.daraz.com.bd/p/9b1dd66847746d27d193fe6be6af818f.jpg
"Acer Extensa EX215-54-34SE 11th Gen i3-1115G4 3 to 4.1GHz, 4GB, 1TB, Win 11 Home, 15.6 FHD Laptop",239853543,51000.0,48499.0,,0.0,0,,JANANI COMPUTERS (CTG),1043982,0,//www.daraz.com.bd/products/acer-extensa-ex215-54-34se-11th-gen-i3-1115g4-3-to-41ghz-4gb-1tb-win-11-home-156-fhd-laptop-i239853543.html,https://static-01.daraz.com.bd/p/de09cef260edc89065cd3067238158bc.jpg
"Lenovo Yoga Slim 7i #82BH00D8IN# 11th Gen Core i7-1165G7 2.8 to 4.7GHz, 16GB, 1TB SSD, Win10, 14 Inch Laptop",216233049,138000.0,136699.0,,0.0,0,,JANANI COMPUTERS (CTG),1043982,0,//www.daraz.com.bd/products/lenovo-yoga-slim-7i-82bh00d8in-11th-gen-core-i7-1165g7-28-to-47ghz-16gb-1tb-ssd-win10-14-inch-laptop-i216233049.html,https://static-01.daraz.com.bd/p/ba1cf879ffda74c4ee32a54af78791da.jpg
ASUS Vivobook 15 OLED M1505YA-L1098W Ryzen 7 7730U Laptop,387532906,97970.0,89271.0,,0.0,0,,BD SALE CTG,700539351781,0,//www.daraz.com.bd/products/asus-vivobook-15-oled-m1505ya-l1098w-ryzen-7-7730u-laptop-i387532906.html,https://static-01.daraz.com.bd/p/cc8dea93fcaa76c2c936d90d67c70cbc.jpg
"Acer Aspire Lite AL15-41 (UN.431SI.328) AMD Ryzen 5 5500U 2.1 to 4.0GHz, 8GB, 512GB SSD, 15.6 Inch FHD Laptop",377176893,64000.0,61700.0,,0.0,0,,JANANI COMPUTERS (CTG),1043982,0,//www.daraz.com.bd/products/acer-aspire-lite-al15-41-un431si328-amd-ryzen-5-5500u-21-to-40ghz-8gb-512gb-ssd-156-inch-fhd-laptop-i377176893.html,https://static-01.daraz.com.bd/p/1cf311b633ee77eeccf7ac9c5af2d7e2.png
ASUS Vivobook 15 X1504VA-NJ899W 13th Gen Intel Core i5-1335U 16GB RAM 512GB SSD 15.6 Inch FHD Laptop,369469704,98500.0,90300.0,,0.0,0,,BD SALE CTG,700539351781,0,//www.daraz.com.bd/products/asus-vivobook-15-x1504va-nj899w-13th-gen-intel-core-i5-1335u-16gb-ram-512gb-ssd-156-inch-fhd-laptop-i369469704.html,https://static-01.daraz.com.bd/p/d744b2999a46bb2c87f13437bb1641fa.png
ASUS Vivobook 15 X1504VA-NJ550W 13th Gen Intel Core i3-1315U 8GB RAM 512GB SSD 15.6 Inch FHD Laptop,368611364,68500.0,65700.0,,0.0,0,,MS Royal Select,700534707572,0,//www.daraz.com.bd/products/asus-vivobook-15-x1504va-nj550w-13th-gen-intel-core-i3-1315u-8gb-ram-512gb-ssd-156-inch-fhd-laptop-i368611364.html,https://static-01.daraz.com.bd/p/d744b2999a46bb2c87f13437bb1641fa.png
Asus ExpertBook BR1100FK (BP0629) Celeron N4500 4GB RAM 128GB eMMC 256 M.2 NVMe SSD 11.6 HD Touch Laptop (Upgraded),347798695,48990.0,43700.0,,0.0,0,,I-CROWN,700507341076,0,//www.daraz.com.bd/products/asus-expertbook-br1100fk-bp0629-celeron-n4500-4gb-ram-128gb-emmc-256-m2-nvme-ssd-116-hd-touch-laptop-upgraded-i347798695.html,https://static-01.daraz.com.bd/p/4cc2dd62d30ff09e60f7a02d99aebd9d.png
