name,item_id,original_price,price,discount,rating,review,location,seller_name,seller_id,item_sold,item_url,image_url
Wiresto KT-02 In Ear Earphones  Heavy Bass Wired Earbuds Smart Reverb Headset Noise Canceling Headphone Earphones 3.5mm Type-C Hi-fi Sound Earphone with Microphone For Online Video,228551004,1382.0,821.0,,4.33,410,Dhaka,Wiresto,700507008010,1.8K,//www.daraz.com.bd/products/wiresto-kt-02-35mm-i228551004.html,https://static-01.daraz.com.bd/p/935f67a550edb8d7401b462e5aedaeb1.jpg
Wire Control Headset for Smartphone 3.5mm In-ear Wired Microphone Volume Control Headset Earphone - Headphone - Headphone - Ear Phone - Earphone,225596144,260.0,99.0,,4.35,160,Dhaka,SM Happy Shopping,700508829442,3.7K,//www.daraz.com.bd/products/wire-control-headset-for-smartphone-35mm-in-ear-wired-microphone-volume-control-headset-earphone-headphone-headphone-ear-phone-earphone-i225596144.html,https://static-01.daraz.com.bd/p/941ce80e532e2a2ec0b3111656125149.jpg
AIR31 True Wireless Bluetooth Headset Binaural Small In Ear Buds Sports Stereo Bass TWS Earbuds Newest Sports Earbuds for Phones,401807779,894.0,313.0,,4.53,36,Overseas,Any 3 Deal,700704640826,455,//www.daraz.com.bd/products/air31-tws-i401807779.html,https://bd-live-21.slatic.net/kf/Sdb4bcbe3389e4f158daff22529713e898.jpg
Oraaimo Conch Oep-E10 Strong Bass Earphone,386547551,200.0,40.0,,4.0,4,Mymensingh,Zolrong (MYM),700705040093,53,//www.daraz.com.bd/products/oraaimo-conch-oep-e10-i386547551.html,https://static-01.daraz.com.bd/p/bb3cdae3966bc35fa6204c44d9e7b9d4.jpg
Remax Rm510 Touch Music Wired Earphone - Ear Phone - Headphone,344849105,999.0,279.0,,4.67,12,Dhaka,JSA Tech.,700644880040,111,//www.daraz.com.bd/products/remax-rm510-i344849105.html,https://bd-live-21.slatic.net/kf/S208e9b127a4f480693f817eeceb2d309W.jpg
Universal UiiSii C100 Wired Headset & surround Sound,118458553,270.0,240.0,,4.63,2920,Chattogram,Sami Enterprise BD,1029438,14.7K,//www.daraz.com.bd/products/uiisii-c100-i118458553.html,https://static-01.daraz.com.bd/p/629a6cff3c8751a5e980878089db3f77.png
Remax Earphone Rm 512 Earphone,324310378,299.0,126.0,,4.08,25,Mymensingh,A Zannat e-Sheba,700556901575,185,//www.daraz.com.bd/products/remax-rm-512-i324310378.html,https://static-01.daraz.com.bd/p/ca5af486c189bfad345104c237435849.jpg
Ear Earphone Best Bass Sound Quality For All Android - White Color | MI In Ear Earphone Good Bass Sound Quality For All Android - White Color,288646658,100.0,90.0,,3.2,45,Dhaka,UNIQ BD,700505097096,432,//www.daraz.com.bd/products/-i288646658.html,https://static-01.daraz.com.bd/p/b1e5144bd21540cda937b4cad50cb71d.jpg
Remax Earphone Rm 512 Earphone - Headphone - Headphone - Ear Phone - Earphone,409359490,500.0,135.0,,5.0,3,Dhaka,2.0 Gadgets,700683360349,80,//www.daraz.com.bd/products/remax-rm-512-i409359490.html,https://static-01.daraz.com.bd/p/66fd8fee463d5aca5c5aabde298e0f9f.jpg
DM10 QKZ DM10 Zinc Alloy HiFi In Ear Earphones QKZ DM10 3.5mm Wired In-Ear Earphone- Dreamy DeaLs,391487052,500.0,198.0,,0.0,0,Dhaka,Magura Online Shop Twelve,700560531153,0,//www.daraz.com.bd/products/dm10-qkz-dm10-hifi-qkz-dm10-35mm-i391487052.html,https://static-01.daraz.com.bd/p/04dc854ded89dc4196c98100fe992f33.png
QKZ DM7 In-Ear Earphone,325929295,390.0,299.0,,4.0,2,Dhaka,Apearis,700579552052,18,//www.daraz.com.bd/products/qkz-dm7-in-ear-earphone-i325929295.html,https://static-01.daraz.com.bd/p/2c2a43cce758fbb1087e5f42666a8981.png
QKZ DM10 Zinc Alloy Metal Earphone - Black,387241763,2500.0,660.0,,0.0,0,Dhaka,Amazing Gadget Shop,700705040136,0,//www.daraz.com.bd/products/qkz-dm10-i387241763.html,https://static-01.daraz.com.bd/p/8ac430553abc0153d6a5f972dc1ec2a6.jpg
UiiSii CX Type-C In-Ear Dynamic Headset with Microphone For Type-C Earphone Jack Smartphones - Ear Phone - Headphone - Headphone SK Bazar gadgets,388634501,650.0,345.0,,0.0,0,Dhaka,SK BAZAR Gadget,700704768267,0,//www.daraz.com.bd/products/c-uiisii-cx-c-sk-bazar-i388634501.html,https://static-01.daraz.com.bd/p/548c8e6953192a7b805f21e7adf16adc.jpg
REMAX RM 510 Wired Earphone new unique headphone black,343168938,320.0,165.0,,3.53,15,Dhaka,Gadget in Budget Bangladesh,700578736273,175,//www.daraz.com.bd/products/remax-rm-510-i343168938.html,https://static-01.daraz.com.bd/p/541f0434d05f1ebaede8f70244bd3606.jpg
Uiisii C100 In Ear Headphones,338990052,199.0,95.0,,3.0,6,Dhaka,Apearis,700579552052,63,//www.daraz.com.bd/products/uiisii-c100-in-ear-headphones-i338990052.html,https://static-01.daraz.com.bd/p/c68872a7bcbbb8b81e4fc5a8f4099e7d.png
REMAX RM 512 High Performance Wired In Ear Earphone Stereo with Mic 3.5mm Jack with free Gift,343980724,300.0,125.0,,4.92,12,Dhaka,Click Shop - BD,700633760253,96,//www.daraz.com.bd/products/remax-rm-512-35mm-i343980724.html,https://static-01.daraz.com.bd/p/e7a231ba90ddf4870343238e9b3ffab4.jpg
REMAX RM 510 Wired Earphone new unique headphone black - Dreamy Deals,330809223,600.0,182.0,,3.78,9,Dhaka,Dreamy Deals,700535268785,58,//www.daraz.com.bd/products/remax-rm-510-dreamy-deals-i330809223.html,https://static-01.daraz.com.bd/p/e3bf49482509ad35593a47a06108066d.jpg
Earpods 3.5mm jack Apple brand,389235466,400.0,299.0,,0.0,0,Dhaka,AMAR BAZAR 1,700704896028,0,//www.daraz.com.bd/products/35mm-i389235466.html,https://static-01.daraz.com.bd/p/955d9a4624d186257d976b3a69b9231c.jpg
QKZ DM7 Zinc allow in Ear earphone,389171939,390.0,260.0,,0.0,0,Dhaka,Perfect Telecom,700696672666,0,//www.daraz.com.bd/products/qkz-dm7-i389171939.html,https://bd-live-21.slatic.net/kf/S904f628f42cf4c799ca2e06adba1069ei.jpg
QKZ DM10 Zinc Alloy HiFi Earphone In Ear Earphone,381782772,625.0,219.0,,3.95,21,Dhaka,Latfu Accessories,700535349289,216,//www.daraz.com.bd/products/qkz-dm10-hifi-i381782772.html,https://static-01.daraz.com.bd/p/55afb3eb393a12ac18376e5411f2c8c1.png
2 Pieces Realme Stereo Earphone ( Buy 1 Get 1 - Combo offer),327665301,210.0,87.0,,5.0,2,Dhaka,Tafseer_Cottage (TC),700603248092,15,//www.daraz.com.bd/products/2-pieces-realme-stereo-earphone-buy-1-get-1-combo-offer-i327665301.html,https://static-01.daraz.com.bd/p/72bb20f36ffe806c87b0f42d69061090.jpg
Kz Wired Earphone Cable For Kz Zsx - Zsn Pro - Zs10 Pro - With Mic - Headphone - Upgrade Kz Earphones Wired Cable Featuring Microphone,294599982,850.0,328.0,,4.23,104,Chattogram,datalink,700531314532,689,//www.daraz.com.bd/products/kz-wired-earphone-cable-for-kz-zsx-zsn-pro-zs10-pro-with-mic-headphone-upgrade-kz-earphones-wired-cable-featuring-microphone-i294599982.html,https://static-01.daraz.com.bd/p/0f1904d912aa0e5654ffd7cb1e514ef5.jpg
Samsung AKG Type-C Earphones Headphone-black,336071857,450.0,195.0,,4.25,55,Dhaka,L&M Mart,700509876080,550,//www.daraz.com.bd/products/samsung-akg-c-i336071857.html,https://static-01.daraz.com.bd/p/8e26bf3d651fd01c9a06d42079221c54.png
Mobile Gaming Headphone Dual Speaker Super Bass Stereo In - Ear Earphone With 3.5mm Plug,286741098,347.0,217.0,,3.95,38,Dhaka,Premium Market BD,700530021462,301,//www.daraz.com.bd/products/35mm-i286741098.html,https://static-01.daraz.com.bd/p/35463c3e0c742309df7bbae757a0e6dd.jpg
NEW Original Air Pro 6 TWS Wireless Headphones Fone Bluetooth Earphones Mic Pods In Ear Earbuds Earbuds Sport Headset For Xiaomi,392689500,1916.0,379.0,,0.0,0,Overseas,Bundle and Save,700705504460,7,//www.daraz.com.bd/products/alynic-air-pro-6-tws-xiaomi-i392689500.html,https://bd-live-21.slatic.net/kf/S8084c67ac3fd4e7f977b27f7e6f16c2fo.jpg
Mi In Ear Earphone Best Bass Sound Quality For All Android - White Color  MI In Ear Earphone Good Bass Sound Quality For All Android - White Color  Ultra deep bass MI Earphone Basic (with Mic)  For Vivo/Oppo/MI,220389502,149.0,55.0,,4.02,90,Dhaka,Happy Rimjhim Shop,700508883868,941,//www.daraz.com.bd/products/mi-purmi-mi-vivooppomi-i220389502.html,https://static-01.daraz.com.bd/p/65e2ae7fdeaed2133422267cddd7397f.jpg
BASEUS Encok Type-C Lateral In-ear Wired Earphone Music Headset C17 - White - Headphone - Headphone - Ear Phone - Earphone,274058177,800.0,650.0,,4.46,26,Dhaka,AJ TELECOM,700508082105,169,//www.daraz.com.bd/products/baseus-encok-type-c-lateral-in-ear-wired-earphone-music-headset-c17-white-headphone-headphone-ear-phone-earphone-i274058177.html,https://static-01.daraz.com.bd/p/cf22df5591d338999177eefd0179792e.jpg
GEEOO X10-Powerful Sound and Strong Bass Wired Earphone - Headphone With Plastic Caching,360378155,350.0,189.0,,4.67,12,Dhaka,AL-MADANI SHOP,700659024431,65,//www.daraz.com.bd/products/geeoo-x10-powerful-i360378155.html,https://static-01.daraz.com.bd/p/10e19f15b8b84d8baa8115ca61f1b72f.jpg
QKZ DM10 Zinc Alloy HiFi Earphone In Ear Metal Earphone,304627478,450.0,182.0,,3.61,28,Dhaka,Dreamy Deals,700535268785,240,//www.daraz.com.bd/products/qkz-dm10-hifi-i304627478.html,https://static-01.daraz.com.bd/p/8ac430553abc0153d6a5f972dc1ec2a6.jpg
মাইক্রোফোন এবং পাউচ ব্যাগ সহ uiisii hm13 ইন-ইয়ার ইয়ারফোন ডায়নামিক ইয়ারফোন,389215270,451.0,399.0,,0.0,0,Dhaka,AMAR BAZAR 1,700704896028,0,//www.daraz.com.bd/products/uiisii-hm13-i389215270.html,https://static-01.daraz.com.bd/p/02b2c929a1500669d932a5b26ff1b354.jpg
RIVO EP 103 Earphone Deep Bass Eparphone Gaming Earphone [4 Months Warranty],323964638,599.0,379.0,,4.51,186,Dhaka,ABIRSHOP BD,700567136385,859,//www.daraz.com.bd/products/rivo-ep-103-i323964638.html,https://static-01.daraz.com.bd/p/20d05101616654ffdd6258f73906471f.jpg
UiiSii HM13 Wired In-Ear Headphone with Mic - Ear Phone,280751401,799.0,280.0,,3.96,158,Dhaka,Subaita Dreamland,700519407494,895,//www.daraz.com.bd/products/uiisii-hm13-wired-in-ear-headphone-with-mic-ear-phone-i280751401.html,https://static-01.daraz.com.bd/p/344b46fccae033bd563b7ba83713bdfc.jpg
Cute Cartoon Rabbit Wired Earphone Headphone With Microphone for Girls H,361147178,400.0,300.0,,3.92,37,Dhaka,Village-Beside,700509906069,178,//www.daraz.com.bd/products/h-i361147178.html,https://static-01.daraz.com.bd/p/27bedcd4452198392bd6ccd04207afe7.jpg
KZ Edx Pro Dynamic Dual Drive Deatchable Exchangeable Super Quality Earphone,230170457,1320.0,879.0,,4.81,113,Dhaka,Honestime International,700507338001,324,//www.daraz.com.bd/products/kz-edx-pro-i230170457.html,https://static-01.daraz.com.bd/p/83d1beb93ab6936c9c64e84f6f1d300e.jpg
QKZ DM7 In-Ear Earphone,387251311,1500.0,650.0,,0.0,0,Dhaka,Amazing Gadget Shop,700705040136,0,//www.daraz.com.bd/products/qkz-dm7-i387251311.html,https://static-01.daraz.com.bd/p/8ac430553abc0153d6a5f972dc1ec2a6.jpg
Original Type C Wired Earphone For Samsung Galaxy S23 S21 S22 Ultra Plus 3.5 mm Earbuds Headphones A54 A34 A53 A53 Accessories,394868272,1168.0,584.0,,0.0,0,Overseas,Bundle and Save,700705504460,8,//www.daraz.com.bd/products/s23-35-i394868272.html,https://bd-live-21.slatic.net/kf/Sc4be7bc28447437fa6e42ac0d3f9780fk.jpg
REMAX RM-510 HIGH PERFORMANCE EARPHONES by All Rounder Gadget,343925136,216.0,179.0,,3.81,16,Dhaka,All Rounder Gadget,700648000012,202,//www.daraz.com.bd/products/remax-rm-510-i343925136.html,https://static-01.daraz.com.bd/p/049e698a6e3fc6bcdc2dedb1846f22fe.jpg
Lenovo HE05x Sports Magnetic Wireless Earphones - Black  - Headphone - Ear Phone - Earphone,362729040,550.0,275.0,,1.0,1,Dhaka,Siam Shop BD,700590496184,10,//www.daraz.com.bd/products/lenovo-he05x-i362729040.html,https://static-01.daraz.com.bd/p/c76390be9cf0fc7b79d9ffdf929b53d5.jpg
Remax RM-510 In-Ear Earphone With Metal Box High Performance Touch Music Wired a Bass,131478075,550.0,459.0,,4.43,674,Dhaka,Jahan Telecom and photocopy center,4277,3.3K,//www.daraz.com.bd/products/remax-rm-510-i131478075.html,https://static-01.daraz.com.bd/p/5271627c761402dad7eacdb52774a1e8.jpg
For Apple Lighting Earphone With Microphone- Apple EarPods with Lightning Connector In Ear Earphones And Headphone With Microphone For iPhone 14/13/12/11/x/xr/8/7/6 All Lightning Devices,346925771,-1.0,299.0,,4.62,8,Khulna,Pixel Gadget,700532682047,101,//www.daraz.com.bd/products/14131211xxr876-i346925771.html,https://static-01.daraz.com.bd/p/270f6b469a0d80a27a6254d545b4ca93.jpg
BLON BL05 2nd Generation 10mm CNT Diaphragm HiFi in-Ear Earphone,392109015,4500.0,3730.0,,0.0,0,Dhaka,Trendy Tech.,700512036671,0,//www.daraz.com.bd/products/blon-bl05-2nd-10mm-cnt-hifi-i392109015.html,https://static-01.daraz.com.bd/p/f9c2db703e94cd323c2914f6960a211a.jpg
TRN MT1 PRO HiFI Dynamic Driver In-Ear Monitor HIFI Bass Monitor Running Sport Earphone,278716202,1400.0,880.0,,4.39,67,Chattogram,Trendy Buy,700506687011,296,//www.daraz.com.bd/products/trn-mt1-pro-hifi-dynamic-driver-in-ear-monitor-hifi-bass-monitor-running-sport-earphone-i278716202.html,https://static-01.daraz.com.bd/p/0e012862c69275be3fb09eca6173d869.png
BLON BL-05S 3rd Generation 10mm In Ear Earphone,392086066,5800.0,4280.0,,0.0,0,Dhaka,Trendy Tech.,700512036671,0,//www.daraz.com.bd/products/blon-bl-05s-3rd-10mm-i392086066.html,https://static-01.daraz.com.bd/p/2f9cb1f113c28ecae09ef4b4b8fc689a.png
UiiSii HM12 Noise Reduction Gaming Headset In-Ear Deep Bass Earphone - Headphone,270973603,400.0,260.0,,2.33,3,Dhaka,ZS MART,700508028100,25,//www.daraz.com.bd/products/uiisii-hm12-noise-reduction-gaming-headset-in-ear-deep-bass-earphone-headphone-i270973603.html,https://static-01.daraz.com.bd/p/cd080d023924fd3d79b26dea2cd93fb4.jpg
earphone for iphone apple earpods with microphone  in ear wired earphone for iphone  headphone,322656164,550.0,315.0,,3.79,19,Dhaka,A.S Smart  Zone,700508190195,192,//www.daraz.com.bd/products/iphone-i322656164.html,https://bd-live-21.slatic.net/kf/S0d439475e501488bb85f1ff44927dc82b.jpg
REMAX RM 510 Wired Earphone Red - Headphone - Headphone,116758701,390.0,190.0,,4.07,67,Dhaka,Best Idea,1016386,373,//www.daraz.com.bd/products/remax-rm-510-wired-earphone-red-headphone-headphone-i116758701.html,https://static-01.daraz.com.bd/p/4de65352e9765be8b10cecd7e292b2e0.jpg
Realme Bads 2 Wirebud In-Year Stereo earphone is a free for smartphones - Signifying Quality,215344981,270.0,109.0,,3.88,179,Dhaka,Prima Store,700509744001,907,//www.daraz.com.bd/products/realme-bads-2-wirebud-in-year-stereo-earphone-is-a-free-for-smartphones-signifying-quality-i215344981.html,https://static-01.daraz.com.bd/p/778df672dd1b595fd95897e99456b372.jpg
Plextone G30 In-Ear Gaming Earphones Noise Cancelling Stereo Headphones with Detachable Mic 3.5 mm Jack,164190991,1600.0,1550.0,,4.85,13,Chattogram,Trendy Buy,700506687011,178,//www.daraz.com.bd/products/plextone-g30-35mm-i164190991.html,https://static-01.daraz.com.bd/p/d705344f80e51d5c2073cad03cc93961.png
G20 Gaming Earphone Noise Reduction 3.5mm Gaming Headset with Microphone,362594034,1200.0,399.0,,4.58,12,Dhaka,Gadgetology,700508793908,125,//www.daraz.com.bd/products/g20-35mm-i362594034.html,https://static-01.daraz.com.bd/p/587755d3a4328dce997d0895b8651229.jpg
BLON BL05 2nd Generation 10mm CNT Diaphragm HiFi in-Ear Earphone,392115195,4500.0,3690.0,,0.0,0,Dhaka,Tozel Tech,700580944339,0,//www.daraz.com.bd/products/blon-bl05-2nd-10mm-cnt-hifi-i392115195.html,https://static-01.daraz.com.bd/p/f9c2db703e94cd323c2914f6960a211a.jpg
KZ ZSN PRO X 1BA+1DD KZ Hybrid Earphone,184104518,-1.0,1759.0,,4.25,3,Dhaka,Baseus Mall BD,700508496390,13,//www.daraz.com.bd/products/kz-zsn-pro-x-1ba-1dd-kz-i184104518.html,https://static-01.daraz.com.bd/p/47d400b28c88c21efea786fad5c48e0e.jpg
Creative High Bass Audio Earphone with Pouch EP-530 - Black,337364971,299.0,139.0,,5.0,1,Dhaka,Liza's Collection (GAZ),700508880800,37,//www.daraz.com.bd/products/creative-high-bass-audio-earphone-with-pouch-ep-530-black-i337364971.html,https://static-01.daraz.com.bd/p/2fedd54e7f876405ed54cb3243fc89ed.jpg
uiisii hm 12 clear music and gaming earphone ( havy duty),324340143,250.0,199.0,,3.39,54,Chattogram,Micro Magician,700514100882,386,//www.daraz.com.bd/products/uiisii-hm-12-i324340143.html,https://bd-live-21.slatic.net/kf/Sf13607c70bf6448aa84f7b20a76a882bo.jpg
Geeoo X-10 Plus Earphone Powerful Sound Experience,319665027,500.0,199.0,,4.0,1,Dhaka,IT Studio,700521711566,15,//www.daraz.com.bd/products/geeoo-x10-plus-earphone-i319665027.html,https://static-01.daraz.com.bd/p/846ff044d895730b11fa31eb93cc443c.jpg
TRN MT1 10MM Dual Magnet Dynamic Driver Professional Grade In-Ear Monitor Earphone - Kurti,308240561,800.0,680.0,,4.92,12,Chattogram,Next(CTG),1009825,78,//www.daraz.com.bd/products/trn-mt1-10mm-dual-magnet-dynamic-driver-professional-grade-in-ear-monitor-earphone-kurti-i308240561.html,https://static-01.daraz.com.bd/p/f0d55350fc83e4f2780f1769a5ef172f.jpg
High Quality AKG Super Bass Earphone With Pouch - Black Headset In-Ear Earphone - Headphone,356192471,120.0,70.0,,0.0,0,Dhaka,MS Wazed Enterprise,1006893,8,//www.daraz.com.bd/products/akg-i356192471.html,https://static-01.daraz.com.bd/p/8c4d635d2b0a22e4b9b457a6e517333f.jpg
TRN MT1 Pro Professional Hi-Fi Dynamic Earpones,319510968,950.0,780.0,,3.33,3,Chattogram,Com Source ,1010963,21,//www.daraz.com.bd/products/trn-mt1-pro-professional-hi-fi-dynamic-earpones-i319510968.html,https://static-01.daraz.com.bd/p/c0ff8730793360f7ba9fc0cae701e020.jpg
Uiisii Hm12 Half In-Ear Headset Metal Bass Music Earphone Wired Headphones With Mic And Pouch Bag - Headphone - Headphone - Ear Phone - Earphone - Headphone,123448712,550.0,369.0,,4.43,298,Dhaka,D Shop,2281,1.4K,//www.daraz.com.bd/products/uiisii-hm12-half-in-ear-headset-metal-bass-music-earphone-wired-headphones-with-mic-and-pouch-bag-headphone-headphone-ear-phone-earphone-headphone-i123448712.html,https://static-01.daraz.com.bd/p/39f4ccc4d980f62e290b2c7790ca7070.jpg
Xiaomi Mi Dual Driver Metal Magnetic In-Ear Earphone- Blue - Headphone - Ear Phone,198031181,850.0,690.0,,3.86,131,Chattogram,GADGET CORNER CHATTOGRAM (CTG),700508805775,735,//www.daraz.com.bd/products/xiaomi-mi-dual-driver-metal-magnetic-in-ear-earphone-blue-headphone-ear-phone-i198031181.html,https://static-01.daraz.com.bd/p/dc672b7a9998fc00c79768bfe7ca2ca4.jpg
"Origina APPLE EarPods Lightning Wired Earphones Headphones iPhone 7,8,X, Xr,11,12,13,14",357303301,450.0,329.0,,3.67,9,Dhaka,Gadget Lense,700529958376,82,//www.daraz.com.bd/products/78-x-xr-11121314-i357303301.html,https://bd-live-21.slatic.net/kf/Sebca5efad5524608a20e55b44cad4adcO.jpg
RM-512 In-Ear Earphone - Red and Black,103904411,224.0,89.0,,0.0,0,Dhaka,Top Express,1002162,0,//www.daraz.com.bd/products/rm-512-i103904411.html,https://static-01.daraz.com.bd/p/eaa0a6f52fd703e158257b30a3afa292.jpg
TRN MT1 10MM Dual Magnet Dynamic Driver Professional Grade In-Ear Monitor Earphone,188851786,850.0,649.0,,4.26,53,Dhaka,AJ TELECOM,700508082105,258,//www.daraz.com.bd/products/trn-mt1-10mm-i188851786.html,https://static-01.daraz.com.bd/p/c16989d04b08bb09d9bd5f1195346371.jpg
QKZ AK6 Sports In-ear HiFi Sound Earphone,362646069,-1.0,550.0,,0.0,0,Dhaka,The Dhaka Mart BD,700680064422,0,//www.daraz.com.bd/products/qkz-ak6-hifi-i362646069.html,https://static-01.daraz.com.bd/p/ac062574822393405a690bd1db313e01.jpg
Earphones For Android Phone,317912893,250.0,80.0,,5.0,5,Dhaka,Beasy,1010770,12,//www.daraz.com.bd/products/-i317912893.html,https://static-01.daraz.com.bd/p/b41acd94dca727e6b940336eb6391028.jpg
Vivo In Ear Earphone Best Sound quality with free one - White - Ear Phone - Headphone,284390688,190.0,115.0,,4.04,413,Dhaka,Priyo eStore,700520379343,2.5K,//www.daraz.com.bd/products/vivo-in-ear-earphone-best-sound-quality-with-free-one-white-ear-phone-headphone-i284390688.html,https://static-01.daraz.com.bd/p/a9349be06be1e46895140dee19a4a480.jpg
UiiSii C100 Super Bass Stereo In Ear Headphone - Black,183630865,350.0,70.0,,4.33,5,Chattogram,Online Shopping Gadgets (CTG),700508442439,119,//www.daraz.com.bd/products/uiisii-c100-i183630865.html,https://static-01.daraz.com.bd/p/6a4b42a8981f8f176bc00c635c8cd783.jpg
Mi Earphones Basic (with Mic) Uitra- Deep Bass( Piston),329213817,111.0,66.0,,0.0,0,Rajshahi,Gadget Hub SIR,700548363594,6,//www.daraz.com.bd/products/mi-uitra-i329213817.html,https://bd-live-21.slatic.net/kf/S60ffd11372084640bb9f7e19060cc6d86.jpg
Newmsnr G2000/X-120/GM-008 /GM009 Professional Gaming Earphones Noise Reduction Earphone Stereo Sound Bass Headphones 3.5Mm Plug In Ear Wire Headset With Mic For Pubg - Ear Phone - Headphone - Headphone - Headphone,173410195,650.0,335.0,,3.95,85,Dhaka,gadget tronix,700507659097,549,//www.daraz.com.bd/products/newmsnr-g2000x-120-professional-gaming-earphones-noise-reduction-earphone-stereo-sound-bass-headphones-35mm-plug-in-ear-wire-headset-with-mic-for-pubg-ear-phone-headphone-headphone-headphone-i173410195.html,https://static-01.daraz.com.bd/p/b5d570417d4ab73921ce7699c445b90f.jpg
Uiisii Hm 13 Super In-Ear Gaming Earphone - Headphone - Headphone - Ear Phone - Earphone - Headphone - Innovative Design,280710370,899.0,270.0,,4.1,50,Dhaka,Mamur Beta Mart,700513560843,281,//www.daraz.com.bd/products/uiisii-hm-13-super-in-ear-gaming-earphone-headphone-headphone-ear-phone-earphone-headphone-innovative-design-i280710370.html,https://static-01.daraz.com.bd/p/02a60a7c6c95293f9be994b76fccbdcf.jpg
UiiSii HM-13 Half In-Ear Metal Bass Music Earphone - Headphone - Headphone - Ear Phone,280748504,599.0,270.0,,4.2,15,Dhaka,Guangzhou Wholesale Market,700511964949,85,//www.daraz.com.bd/products/uiisii-hm-13-half-in-ear-metal-bass-music-earphone-headphone-headphone-ear-phone-i280748504.html,https://static-01.daraz.com.bd/p/02a60a7c6c95293f9be994b76fccbdcf.jpg
Akg_Super Bass Earphone With Pouch Samsung Headphone - Headphone,169712017,200.0,109.0,,4.31,303,Dhaka,Click to Buy,1030361,1.8K,//www.daraz.com.bd/products/akg_super-bass-earphone-with-pouch-samsung-headphone-headphone-i169712017.html,https://static-01.daraz.com.bd/p/11164d75fb95dc59b54769e2ca8b9e2f.jpg
M1 PRO ORIGINAL SERIES EARPHONE FOR LIGHTNING,363189442,520.0,490.0,,0.0,0,Dhaka,ALOY SHOP BD,700511571532,0,//www.daraz.com.bd/products/m1-pro-i363189442.html,https://bd-live-21.slatic.net/kf/S25cfc61d58bf41e2a6cacccdb832198e9.jpg
Creative Earphone EP 530 Original Creative Mic High Bass Audio Earphone with Pouch,318759946,450.0,175.0,,4.29,7,Dhaka,Shenzhen Digital City,700514187305,23,//www.daraz.com.bd/products/ep-530-i318759946.html,https://static-01.daraz.com.bd/p/8f72cda6bc7c6fdc1d8818b3305b7619.png
QKZ DM10 Type C Zinc Alloy Metal Earphone: Enjoy Premium Sound Quality with Durability in QKZ DM10 Type C Zinc Alloy Metal Earphones.,167220827,450.0,385.0,,3.97,138,Dhaka,AJ TELECOM,700508082105,833,//www.daraz.com.bd/products/qkz-dm10-type-c-zinc-alloy-metal-earphone-enjoy-premium-sound-quality-with-durability-in-qkz-dm10-type-c-zinc-alloy-metal-earphones-i167220827.html,https://static-01.daraz.com.bd/p/50c54d80162ce7ca7621bd40698a61e8.jpg
Geeoo X-10 Strong Bass Earphone,352155622,199.0,179.0,,5.0,1,Dhaka,SCIENCE WORLD,700653552270,7,//www.daraz.com.bd/products/geeoo-x-10-strong-bass-earphone-i352155622.html,https://static-01.daraz.com.bd/p/af11f2f613891a025d7c06a718a5d501.jpg
M10 TWS Wireless Earphone Touch Bluetooth Earplugs In The Ear Stereo Sport Headsets CVC8.0 Noise Reduction Headphones with Digital display black Good effect and easy to use - Headphone,224582961,899.0,399.0,,0.0,0,Dhaka,Gadget World,2221,5,//www.daraz.com.bd/products/m10-tws-wireless-earphone-touch-bluetooth-earplugs-in-the-ear-stereo-sport-headsets-cvc80-noise-reduction-headphones-with-digital-display-black-good-effect-and-easy-to-use-headphone-i224582961.html,https://static-01.daraz.com.bd/p/2bc636fc840a1b5e612d00568c1e3f05.jpg
GearUP G9 Neckband Magnetic Metal Earphone With Good Quality Microphone,328594419,650.0,340.0,,4.0,1,Dhaka,Tech GoLD BD Enterprise ,700594848317,5,//www.daraz.com.bd/products/g9-i328594419.html,https://static-01.daraz.com.bd/p/769bcc48b661941e3117626fb2dbcdfd.jpg
ITel E11 Earphone - Ear Phone Stereo Sound - In Ear Headphone,346410492,350.0,230.0,,0.0,0,Dhaka,International Accessories,700603040488,8,//www.daraz.com.bd/products/itel-e11-i346410492.html,https://static-01.daraz.com.bd/p/cfbee97c701e6240cb4a3afa82a07794.jpg
Original Pro 6 TWS Wireless Bluetooth Earphones Headphones Mini Fone Earphone Stereo Sport Headset For Xiaomi Android Earbuds,401332997,1746.0,873.0,,0.0,24066,Overseas,Bundle and Save,700705504460,148.2K,//www.daraz.com.bd/products/xiaomi-pro-6-tws-i401332997.html,https://bd-live-21.slatic.net/kf/S7bca43584ce14158a164f512062dbf86t.jpg
Mi Earphones Basic (with Mic) Uitra- Deep Bass( Piston),329213817,111.0,66.0,,0.0,0,Rajshahi,Gadget Hub SIR,700548363594,6,//www.daraz.com.bd/products/mi-uitra-i329213817.html,https://bd-live-21.slatic.net/kf/S60ffd11372084640bb9f7e19060cc6d86.jpg
